Employee ID,Question #,Role,Tier,Tier,Element,Question Type,Question,Numeric Response,Response
test employee 13,23,Resource,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,3,3. Somewhat agree
test employee 13,24,Resource,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,2,2. Somewhat disagree
test employee 13,25,Resource,Transactional,Transactional,AGILITY / Systems,Information,Are both legacy and new methods being adapted to prioritize change execution (not just business-as-usual) effects?,2,2. Somewhat disagree
test employee 13,26,Resource,Transactional,Transactional,AGILITY / Systems,Behavior,Does recommended practice accept a range of methods for meeting  objectives?,2,2. Somewhat disagree
test employee 13,27,Resource,Transactional,Transactional,AGILITY / Systems,Benefit,Do workers have sufficient autonomy to create solution proposals for any change?,2,2. Somewhat disagree
test employee 13,28,Resource,Transactional,Transactional,VALUE NTWKG / Execution,Information,Can functional workgroups confidently take on a full time posture as service providers?,1,1. Disagree
test employee 13,29,Resource,Transactional,Transactional,VALUE NTWKG / Execution,Behavior,Do all “collaborators” accept equal accountability in agreeing to share work?,2,2. Somewhat disagree
test employee 13,30,Resource,Transactional,Transactional,VALUE NTWKG / Execution,Benefit,Is leadership recognized independently of job titles?,1,1. Disagree
test employee 13,31,Resource,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Information,Are all workgroup members able to see when they should initiate adjustments among the workgroup?,3,3. Somewhat agree
test employee 13,32,Resource,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Behavior,Does performance evaluation of processing recognize a range of outcomes as being valuable?,2,2. Somewhat disagree
test employee 13,33,Resource,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Benefit,Is the individual’s employment security increased with commitments to change initiatives?,2,2. Somewhat disagree
test employee 13,34,Resource,Transactional,Transactional,CAPABILITY MATURITY / Learning,Information,Is always-on user and technical support explicitly established to help FTEs manage change?,2,2. Somewhat disagree
test employee 13,35,Resource,Transactional,Transactional,CAPABILITY MATURITY / Learning,Behavior,Are professional development allowances protected from other competing pressures of demand?,3,3. Somewhat agree
test employee 13,36,Resource,Transactional,Transactional,CAPABILITY MATURITY / Learning,Benefit,Are individuals free to join learning programs for changes where they do not also have assignments?,4,4. Agree
test employee 14,1,Resource,Executive,Executive,STRATEGY / Credibility,Information,Are key influencers regularly speaking for themselves in the public communications?,3,3. Somewhat agree
test employee 14,2,Resource,Executive,Executive,STRATEGY / Credibility,Behavior,Is all or most communication explicitly published by an executive level change leader?,3,3. Somewhat agree
test employee 14,3,Resource,Executive,Executive,STRATEGY / Credibility,Benefit,Can participants see alignment of their preferences and responsibilities as influencers?,3,3. Somewhat agree
test employee 14,4,Resource,Executive,Executive,PORTFOLIO / Progress,Information,Can participants easily see where their own impact is benefiting progress?,3,3. Somewhat agree
test employee 14,5,Resource,Executive,Executive,PORTFOLIO / Progress,Behavior,Do management leads show collaboration with each other in discussions and decisions?,2,2. Somewhat disagree
test employee 14,6,Resource,Executive,Executive,PORTFOLIO / Progress,Benefit,Are proposed impacts described both as outcomes and support?,2,2. Somewhat disagree
test employee 14,7,Resource,Executive,Executive,CAMPAIGN / Engagement,Information,Does messaging consistently treat change effort as being driven by stakeholders’ benefits?,2,2. Somewhat disagree
test employee 14,8,Resource,Executive,Executive,CAMPAIGN / Engagement,Behavior,Are existing legacy communication channels directing staff to the shared change tracking?,3,3. Somewhat agree
test employee 14,9,Resource,Executive,Executive,CAMPAIGN / Engagement,Benefit,Are work managers successfully translating the right ideas into the right languages?,3,3. Somewhat agree
test employee 14,10,Resource,Executive,Executive,KNOWL MGMT / Transparency,Information,Is a “best place to work” story coming through clearly in communications?,1,1. Disagree
test employee 14,11,Resource,Executive,Executive,KNOWL MGMT / Transparency,Behavior,Do employees have simple always-on access to a dashboard & scorecard of change initiatives?,2,2. Somewhat disagree
test employee 14,12,Resource,Executive,Executive,KNOWL MGMT / Transparency,Benefit,Is knowledge development clearly identified as both a requirement and an opportunity?,3,3. Somewhat agree
test employee 14,13,Resource,Operational,Operational,BUS ARCH / Transitions,Information,Can staff see and promptly recognize plan modifications that change their own expected contribution?,3,3. Somewhat agree
test employee 14,14,Resource,Operational,Operational,BUS ARCH / Transitions,Behavior,Can staff contribute easily to the business process designs?,2,2. Somewhat disagree
test employee 14,15,Resource,Operational,Operational,BUS ARCH / Transitions,Benefit,Is a performance management system used to support talent and skill development for change?,2,2. Somewhat disagree
test employee 14,16,Resource,Operational,Operational,CONFIG’N / Orchestration,Information,Does each distinctive contributor (individual or workgroup) have a profile of their role capability that is easily discoverable  company-wide?,2,2. Somewhat disagree
test employee 14,17,Resource,Operational,Operational,CONFIG’N / Orchestration,Behavior,Do terms of cooperative agreement usually frame requests and discussions  for collaboration?,3,3. Somewhat agree
test employee 14,18,Resource,Operational,Operational,CONFIG’N / Orchestration,Benefit,Are stakeholders routinely acknowledged for their performance and impact as collaborators?,2,2. Somewhat disagree
test employee 14,19,Resource,Operational,Operational,DESIGN / Scope,Information,Are program managers usually part of the change design team?,3,3. Somewhat agree
test employee 14,20,Resource,Operational,Operational,DESIGN / Scope,Behavior,Is impact analysis of proposals done before approvals occur?,3,3. Somewhat agree
test employee 14,21,Resource,Operational,Operational,DESIGN / Scope,Benefit,Are all participants invited to join the impact assessment?,2,2. Somewhat disagree
test employee 14,22,Resource,Operational,Operational,DEV / Completeness,Information,Are projects sized for deliverability instead of for other reasons?,3,3. Somewhat agree
test employee 14,23,Resource,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,3,3. Somewhat agree
test employee 14,24,Resource,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,1,1. Disagree
test employee 14,25,Resource,Transactional,Transactional,AGILITY / Systems,Information,Are both legacy and new methods being adapted to prioritize change execution (not just business-as-usual) effects?,2,2. Somewhat disagree
test employee 14,26,Resource,Transactional,Transactional,AGILITY / Systems,Behavior,Does recommended practice accept a range of methods for meeting  objectives?,3,3. Somewhat agree
test employee 14,27,Resource,Transactional,Transactional,AGILITY / Systems,Benefit,Do workers have sufficient autonomy to create solution proposals for any change?,3,3. Somewhat agree
test employee 14,28,Resource,Transactional,Transactional,VALUE NTWKG / Execution,Information,Can functional workgroups confidently take on a full time posture as service providers?,2,2. Somewhat disagree
test employee 14,29,Resource,Transactional,Transactional,VALUE NTWKG / Execution,Behavior,Do all “collaborators” accept equal accountability in agreeing to share work?,2,2. Somewhat disagree
test employee 14,30,Resource,Transactional,Transactional,VALUE NTWKG / Execution,Benefit,Is leadership recognized independently of job titles?,2,2. Somewhat disagree
test employee 14,31,Resource,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Information,Are all workgroup members able to see when they should initiate adjustments among the workgroup?,3,3. Somewhat agree
test employee 14,32,Resource,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Behavior,Does performance evaluation of processing recognize a range of outcomes as being valuable?,1,1. Disagree
test employee 14,33,Resource,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Benefit,Is the individual’s employment security increased with commitments to change initiatives?,2,2. Somewhat disagree
test employee 14,34,Resource,Transactional,Transactional,CAPABILITY MATURITY / Learning,Information,Is always-on user and technical support explicitly established to help FTEs manage change?,1,1. Disagree
test employee 14,35,Resource,Transactional,Transactional,CAPABILITY MATURITY / Learning,Behavior,Are professional development allowances protected from other competing pressures of demand?,2,2. Somewhat disagree
